"VendorID16","VendorID10","VendorName","DeviceID16","DeviceID10","DeviceName"
"08a9","2217","CWAV Inc.","0005","5","USBee ZX"
"08a9","2217","CWAV Inc.","0009","9","USBee SX"
"08a9","2217","CWAV Inc.","0012","18","USBee AX-Standard"
"08a9","2217","CWAV Inc.","0013","19","USBee AX-Plus"
"08a9","2217","CWAV Inc.","0014","20","USBee AX-Pro"
"08a9","2217","CWAV Inc.","0015","21","USBee DX"
"08ac","2220","Macraigor Systems LLC","2024","8228","usbWiggler"
"08ae","2222","Macally (Mace Group, Inc.)","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08b0","2224","Metrohm","0006","6","814 Sample Processor"
"08b0","2224","Metrohm","0015","21","857 Titrando"
"08b0","2224","Metrohm","001a","26","852 Titrando"
"08b4","2228","Sorenson Vision, Inc.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08b7","2231","NATSU","0001","1","Playstation adapter"
"08b8","2232","J. Gordon Electronic Design, Inc.","01f4","500","USBSIMM1"
"08b9","2233","RadioShack Corp. (Tandy)","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08bb","2235","Texas Instruments","2702","9986","PCM2702 16-bit stereo audio DAC"
"08bb","2235","Texas Instruments","2704","9988","PCM2704 16-bit stereo audio DAC"
"08bb","2235","Texas Instruments","2705","9989","PCM2705 stereo audio DAC"
"08bb","2235","Texas Instruments","2706","9990","PCM2706 stereo audio DAC"
"08bb","2235","Texas Instruments","2707","9991","PCM2707 stereo audio DAC"
"08bb","2235","Texas Instruments","27c4","10180","PCM2704C stereo audio DAC"
"08bb","2235","Texas Instruments","27c5","10181","PCM2705C stereo audio DAC"
"08bb","2235","Texas Instruments","27c6","10182","PCM2706C stereo audio DAC"
"08bb","2235","Texas Instruments","27c7","10183","PCM2707C stereo audio DAC"
"08bb","2235","Texas Instruments","2900","10496","PCM2900 Audio Codec"
"08bb","2235","Texas Instruments","2901","10497","PCM2901 Audio Codec"
"08bb","2235","Texas Instruments","2902","10498","PCM2902 Audio Codec"
"08bb","2235","Texas Instruments","2904","10500","PCM2904 Audio Codec"
"08bb","2235","Texas Instruments","2910","10512","PCM2912 Audio Codec"
"08bb","2235","Texas Instruments","2912","10514","PCM2912A Audio Codec"
"08bb","2235","Texas Instruments","29b0","10672","PCM2900B Audio CODEC"
"08bb","2235","Texas Instruments","29b2","10674","PCM2902 Audio CODEC"
"08bb","2235","Texas Instruments","29b3","10675","PCM2903B Audio CODEC"
"08bb","2235","Texas Instruments","29b6","10678","PCM2906B Audio CODEC"
"08bb","2235","Texas Instruments","29c0","10688","PCM2900C Audio CODEC"
"08bb","2235","Texas Instruments","29c2","10690","PCM2902C Audio CODEC"
"08bb","2235","Texas Instruments","29c3","10691","PCM2903C Audio CODEC"
"08bb","2235","Texas Instruments","29c6","10694","PCM2906C Audio CODEC"
"08bd","2237","Citizen Watch Co., Ltd","0208","520","CLP-521 Label Printer"
"08bd","2237","Citizen Watch Co., Ltd","1100","4352","X1-USB Floppy"
"08c3","2243","Precise Biometrics","0001","1","100 SC"
"08c3","2243","Precise Biometrics","0002","2","100 A"
"08c3","2243","Precise Biometrics","0003","3","100 SC BioKeyboard"
"08c3","2243","Precise Biometrics","0006","6","100 A BioKeyboard"
"08c3","2243","Precise Biometrics","0100","256","100 MC ISP"
"08c3","2243","Precise Biometrics","0101","257","100 MC FingerPrint and SmartCard Reader"
"08c3","2243","Precise Biometrics","0300","768","100 AX"
"08c3","2243","Precise Biometrics","0400","1024","100 SC"
"08c3","2243","Precise Biometrics","0401","1025","150 MC"
"08c3","2243","Precise Biometrics","0402","1026","200 MC FingerPrint and SmartCard Reader"
"08c3","2243","Precise Biometrics","0404","1028","100 SC Upgrade"
"08c3","2243","Precise Biometrics","0405","1029","150 MC Upgrade"
"08c3","2243","Precise Biometrics","0406","1030","100 MC Upgrade"
"08c4","2244","Proxim, Inc.","0100","256","Skyline 802.11b Wireless Adapter"
"08c4","2244","Proxim, Inc.","02f2","754","Farallon Home Phoneline Adapter"
"08c7","2247","Key Nice Enterprise Co., Ltd","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08c8","2248","2Wire, Inc.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08c9","2249","Nippon Telegraph and Telephone Corp.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08ca","2250","Aiptek International, Inc.","0001","1","Tablet"
"08ca","2250","Aiptek International, Inc.","0010","16","Tablet"
"08ca","2250","Aiptek International, Inc.","0020","32","APT-6000U Tablet"
"08ca","2250","Aiptek International, Inc.","0021","33","APT-2 Tablet"
"08ca","2250","Aiptek International, Inc.","0022","34","Tablet"
"08ca","2250","Aiptek International, Inc.","0023","35","Tablet"
"08ca","2250","Aiptek International, Inc.","0024","36","Tablet"
"08ca","2250","Aiptek International, Inc.","0100","256","Pen Drive"
"08ca","2250","Aiptek International, Inc.","0102","258","DualCam"
"08ca","2250","Aiptek International, Inc.","0103","259","Pocket DV Digital Camera"
"08ca","2250","Aiptek International, Inc.","0104","260","Pocket DVII"
"08ca","2250","Aiptek International, Inc.","0105","261","Mega DV(Disk)"
"08ca","2250","Aiptek International, Inc.","0106","262","Pocket DV3100+"
"08ca","2250","Aiptek International, Inc.","0107","263","Pocket DV3100"
"08ca","2250","Aiptek International, Inc.","0109","265","Nisis DV4 Digital Camera"
"08ca","2250","Aiptek International, Inc.","010a","266","Trust 738AV LCD PV Mass Storage"
"08ca","2250","Aiptek International, Inc.","0111","273","PenCam VGA Plus"
"08ca","2250","Aiptek International, Inc.","2008","8200","Mini PenCam 2"
"08ca","2250","Aiptek International, Inc.","2010","8208","Pocket CAM 3 Mega (webcam)"
"08ca","2250","Aiptek International, Inc.","2011","8209","Pocket CAM 3 Mega (storage)"
"08ca","2250","Aiptek International, Inc.","2016","8214","PocketCam 2 Mega"
"08ca","2250","Aiptek International, Inc.","2018","8216","Pencam SD 2M"
"08ca","2250","Aiptek International, Inc.","2019","8217","Pencam SD 2M (mass storage mode)"
"08ca","2250","Aiptek International, Inc.","2020","8224","Slim 3000F"
"08ca","2250","Aiptek International, Inc.","2022","8226","Slim 3200"
"08ca","2250","Aiptek International, Inc.","2024","8228","Pocket DV3500"
"08ca","2250","Aiptek International, Inc.","2028","8232","Pocket Cam4M"
"08ca","2250","Aiptek International, Inc.","2040","8256","Pocket DV4100M"
"08ca","2250","Aiptek International, Inc.","2042","8258","Pocket DV5100M Composite Device"
"08ca","2250","Aiptek International, Inc.","2043","8259","Pocket DV5100M (Disk)"
"08ca","2250","Aiptek International, Inc.","2060","8288","Pocket DV5300"
"08cd","2253","Jue Hsun Ind. Corp.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08ce","2254","Long Well Electronics Corp.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08cf","2255","Productivity Enhancement Products","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08d1","2257","smartBridges, Inc.","0001","1","smartNIC Ethernet [catc]"
"08d1","2257","smartBridges, Inc.","0003","3","smartNIC 2 PnP Ethernet"
"08d3","2259","Virtual Ink","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08d4","2260","Fujitsu Siemens Computers","0009","9","SCR SmartCard Reader"
"08d8","2264","IXXAT Automation GmbH","0002","2","USB-to-CAN compact"
"08d8","2264","IXXAT Automation GmbH","0003","3","USB-to-CAN II"
"08d8","2264","IXXAT Automation GmbH","0100","256","USB-to-CAN"
"08d9","2265","Increment P Corp.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08dd","2269","Billionton Systems, Inc.","0112","274","Wireless LAN Adapter"
"08dd","2269","Billionton Systems, Inc.","0113","275","Wireless LAN Adapter"
"08dd","2269","Billionton Systems, Inc.","0986","2438","USB-100N Ethernet [pegasus]"
"08dd","2269","Billionton Systems, Inc.","0987","2439","USBLP-100 HomePNA Ethernet [pegasus]"
"08dd","2269","Billionton Systems, Inc.","0988","2440","USBEL-100 Ethernet [pegasus]"
"08dd","2269","Billionton Systems, Inc.","1986","6534","10/100 LAN Adapter"
"08dd","2269","Billionton Systems, Inc.","2103","8451","DVB-T TV-Tuner Card-R"
"08dd","2269","Billionton Systems, Inc.","8511","34065","USBE-100 Ethernet [pegasus2]"
"08dd","2269","Billionton Systems, Inc.","90ff","37119","USB2AR Ethernet"
"08de","2270","???","7a01","31233","802.11b Adapter"
"08df","2271","Spyrus, Inc.","0001","1","Rosetta Token V1"
"08df","2271","Spyrus, Inc.","0002","2","Rosetta Token V2"
"08df","2271","Spyrus, Inc.","0003","3","Rosetta Token V3"
"08df","2271","Spyrus, Inc.","0a00","2560","Lynks Interface"
"08e3","2275","Olitec, Inc.","0002","2","USB-RS232 Bridge"
"08e3","2275","Olitec, Inc.","0100","256","Interface ADSL"
"08e3","2275","Olitec, Inc.","0101","257","Interface ADSL"
"08e3","2275","Olitec, Inc.","0102","258","ADSL"
"08e3","2275","Olitec, Inc.","0301","769","RNIS ISDN TA [HFC-S]"
"08e4","2276","Pioneer Corp.","0184","388","DDJ-WeGO"
"08e4","2276","Pioneer Corp.","0185","389","DDJ-WeGO2"
"08e5","2277","Litronic","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08e6","2278","Gemalto (was Gemplus)","0001","1","GemPC-Touch 430"
"08e6","2278","Gemalto (was Gemplus)","0430","1072","GemPC430 SmartCard Reader"
"08e6","2278","Gemalto (was Gemplus)","0432","1074","GemPC432 SmartCard Reader"
"08e6","2278","Gemalto (was Gemplus)","0435","1077","GemPC435 SmartCard Reader"
"08e6","2278","Gemalto (was Gemplus)","0437","1079","GemPC433 SL SmartCard Reader"
"08e6","2278","Gemalto (was Gemplus)","1359","4953","UA SECURE STORAGE TOKEN"
"08e6","2278","Gemalto (was Gemplus)","2202","8706","Gem e-Seal Pro Token"
"08e6","2278","Gemalto (was Gemplus)","3437","13367","GemPC Twin SmartCard Reader"
"08e6","2278","Gemalto (was Gemplus)","3438","13368","GemPC Key SmartCard Reader"
"08e6","2278","Gemalto (was Gemplus)","3478","13432","PinPad Smart Card Reader"
"08e6","2278","Gemalto (was Gemplus)","34ec","13548","Compact Smart Card Reader Writer"
"08e6","2278","Gemalto (was Gemplus)","4433","17459","GemPC433-Swap"
"08e6","2278","Gemalto (was Gemplus)","5501","21761","GemProx-PU Contactless Smart Card Reader"
"08e6","2278","Gemalto (was Gemplus)","5503","21763","Prox-DU Contactless Interface"
"08e6","2278","Gemalto (was Gemplus)","ace0","44256","UA HYBRID TOKEN"
"08e7","2279","Pan-International Wire & Cable","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08e8","2280","Integrated Memory Logic","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08e9","2281","Extended Systems, Inc.","0100","256","XTNDAccess IrDA Dongle"
"08ea","2282","Ericsson, Inc., Blue Ridge Labs","00c9","201","ADSL Modem HM120dp Loader"
"08ea","2282","Ericsson, Inc., Blue Ridge Labs","00ca","202","ADSL WAN Modem HM120dp"
"08ea","2282","Ericsson, Inc., Blue Ridge Labs","00ce","206","HM230d Virtual Bus for Helium"
"08ea","2282","Ericsson, Inc., Blue Ridge Labs","abba","43962","USB Driver for Bluetooth Wireless Technology"
"08ea","2282","Ericsson, Inc., Blue Ridge Labs","abbb","43963","Bluetooth Device in DFU State"
"08ec","2284","M-Systems Flash Disk Pioneers","0001","1","TravelDrive 2C"
"08ec","2284","M-Systems Flash Disk Pioneers","0002","2","TravelDrive 2C"
"08ec","2284","M-Systems Flash Disk Pioneers","0005","5","TravelDrive 2C"
"08ec","2284","M-Systems Flash Disk Pioneers","0008","8","TravelDrive 2C"
"08ec","2284","M-Systems Flash Disk Pioneers","0010","16","DiskOnKey"
"08ec","2284","M-Systems Flash Disk Pioneers","0011","17","DiskOnKey"
"08ec","2284","M-Systems Flash Disk Pioneers","0012","18","TravelDrive 2C"
"08ec","2284","M-Systems Flash Disk Pioneers","0014","20","TravelDrive 2C"
"08ec","2284","M-Systems Flash Disk Pioneers","0015","21","Kingston DataTraveler ELITE"
"08ec","2284","M-Systems Flash Disk Pioneers","0016","22","Kingston DataTraveler U3"
"08ec","2284","M-Systems Flash Disk Pioneers","0020","32","TravelDrive Intuix U3 2GB"
"08ec","2284","M-Systems Flash Disk Pioneers","0021","33","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","0022","34","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","0023","35","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","0024","36","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","0025","37","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","0026","38","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","0027","39","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","0028","40","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","0029","41","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","0030","48","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","0822","2082","TravelDrive 2C"
"08ec","2284","M-Systems Flash Disk Pioneers","0832","2098","Hi-Speed Mass Storage Device"
"08ec","2284","M-Systems Flash Disk Pioneers","0834","2100","M-Disk 220"
"08ec","2284","M-Systems Flash Disk Pioneers","0998","2456","Kingston Data Traveler2.0 Disk Driver"
"08ec","2284","M-Systems Flash Disk Pioneers","0999","2457","Kingston Data Traveler2.0 Disk Driver"
"08ec","2284","M-Systems Flash Disk Pioneers","1000","4096","TravelDrive 2C"
"08ec","2284","M-Systems Flash Disk Pioneers","2000","8192","TravelDrive 2C"
"08ec","2284","M-Systems Flash Disk Pioneers","2038","8248","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","2039","8249","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","204a","8266","TravelDrive"
"08ec","2284","M-Systems Flash Disk Pioneers","204b","8267","TravelDrive"
"08ed","2285","MediaTek Inc.","0002","2","CECT M800 memory card"
"08ee","2286","CCSI/Hesso","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08f0","2288","Corex Technologies","0005","5","CardScan 800c"
"08f1","2289","CTI Electronics Corp.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08f2","2290","Gotop Information Inc.","007f","127","Super Q2 Tablet"
"08f5","2293","SysTec Co., Ltd","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08f6","2294","Logic 3 International, Ltd","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08f7","2295","Vernier","0001","1","LabPro"
"08f7","2295","Vernier","0002","2","EasyTemp/Go!Temp"
"08f7","2295","Vernier","0003","3","Go!Link"
"08f7","2295","Vernier","0004","4","Go!Motion"
"08f8","2296","Keen Top International Enterprise Co., Ltd","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08f9","2297","Wipro Technologies","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08fa","2298","Caere","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08fb","2299","Socket Communications","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08fc","2300","Sicon Cable Technology Co., Ltd","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"08fd","2301","Digianswer A/S","0001","1","Bluetooth Device"
"08ff","2303","AuthenTec, Inc.","1600","5632","AES1600"
"08ff","2303","AuthenTec, Inc.","1610","5648","AES1600"
"08ff","2303","AuthenTec, Inc.","1660","5728","AES1660 Fingerprint Sensor"
"08ff","2303","AuthenTec, Inc.","1680","5760","AES1660 Fingerprint Sensor"
"08ff","2303","AuthenTec, Inc.","168f","5775","AES1660 Fingerprint Sensor"
"08ff","2303","AuthenTec, Inc.","2500","9472","AES2501"
"08ff","2303","AuthenTec, Inc.","2501","9473","AES2501"
"08ff","2303","AuthenTec, Inc.","2502","9474","AES2501"
"08ff","2303","AuthenTec, Inc.","2503","9475","AES2501"
"08ff","2303","AuthenTec, Inc.","2504","9476","AES2501"
"08ff","2303","AuthenTec, Inc.","2505","9477","AES2501"
"08ff","2303","AuthenTec, Inc.","2506","9478","AES2501"
"08ff","2303","AuthenTec, Inc.","2507","9479","AES2501"
"08ff","2303","AuthenTec, Inc.","2508","9480","AES2501"
"08ff","2303","AuthenTec, Inc.","2509","9481","AES2501"
"08ff","2303","AuthenTec, Inc.","250a","9482","AES2501"
"08ff","2303","AuthenTec, Inc.","250b","9483","AES2501"
"08ff","2303","AuthenTec, Inc.","250c","9484","AES2501"
"08ff","2303","AuthenTec, Inc.","250d","9485","AES2501"
"08ff","2303","AuthenTec, Inc.","250e","9486","AES2501"
"08ff","2303","AuthenTec, Inc.","250f","9487","AES2501"
"08ff","2303","AuthenTec, Inc.","2510","9488","AES2510"
"08ff","2303","AuthenTec, Inc.","2550","9552","AES2550 Fingerprint Sensor"
"08ff","2303","AuthenTec, Inc.","2580","9600","AES2501 Fingerprint Sensor"
"08ff","2303","AuthenTec, Inc.","2588","9608","AES2501"
"08ff","2303","AuthenTec, Inc.","2589","9609","AES2501"
"08ff","2303","AuthenTec, Inc.","258a","9610","AES2501"
"08ff","2303","AuthenTec, Inc.","258b","9611","AES2501"
"08ff","2303","AuthenTec, Inc.","258c","9612","AES2501"
"08ff","2303","AuthenTec, Inc.","258d","9613","AES2501"
"08ff","2303","AuthenTec, Inc.","258e","9614","AES2501"
"08ff","2303","AuthenTec, Inc.","258f","9615","AES2501"
"08ff","2303","AuthenTec, Inc.","2660","9824","AES2660 Fingerprint Sensor"
"08ff","2303","AuthenTec, Inc.","2680","9856","AES2660 Fingerprint Sensor"
"08ff","2303","AuthenTec, Inc.","268f","9871","AES2660 Fingerprint Sensor"
"08ff","2303","AuthenTec, Inc.","2810","10256","AES2810"
"08ff","2303","AuthenTec, Inc.","3400","13312","AES3400 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","3401","13313","AES3400 Sensor"
"08ff","2303","AuthenTec, Inc.","3402","13314","AES3400 Sensor"
"08ff","2303","AuthenTec, Inc.","3403","13315","AES3400 Sensor"
"08ff","2303","AuthenTec, Inc.","3404","13316","AES3400 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","3405","13317","AES3400 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","3406","13318","AES3400 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","3407","13319","AES3400 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","4902","18690","BioMV with TruePrint AES3500"
"08ff","2303","AuthenTec, Inc.","4903","18691","BioMV with TruePrint AES3400"
"08ff","2303","AuthenTec, Inc.","5500","21760","AES4000"
"08ff","2303","AuthenTec, Inc.","5501","21761","AES4000 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5503","21763","AES4000 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5505","21765","AES4000 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5507","21767","AES4000 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","55ff","22015","AES4000 TruePrint Sensor."
"08ff","2303","AuthenTec, Inc.","5700","22272","AES3500 Fingerprint Reader"
"08ff","2303","AuthenTec, Inc.","5701","22273","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5702","22274","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5703","22275","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5704","22276","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5705","22277","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5706","22278","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5707","22279","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5710","22288","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5711","22289","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5712","22290","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5713","22291","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5714","22292","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5715","22293","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5716","22294","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5717","22295","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5730","22320","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5731","22321","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5732","22322","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5733","22323","AES3500 TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5734","22324","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5735","22325","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5736","22326","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","5737","22327","AES3500-BZ TruePrint Sensor"
"08ff","2303","AuthenTec, Inc.","afe3","45027","FingerLoc Sensor Module (Anchor)"
"08ff","2303","AuthenTec, Inc.","afe4","45028","FingerLoc Sensor Module (Anchor)"
"08ff","2303","AuthenTec, Inc.","afe5","45029","FingerLoc Sensor Module (Anchor)"
"08ff","2303","AuthenTec, Inc.","afe6","45030","FingerLoc Sensor Module (Anchor)"
"08ff","2303","AuthenTec, Inc.","fffd","65533","AES2510 Sensor (USB Emulator)"
"08ff","2303","AuthenTec, Inc.","ffff","65535","Sensor (Emulator)"
"0900","2304","Pinnacle Systems, Inc.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"0901","2305","VST Technologies","0001","1","Hard Drive Adapter (TPP)"
"0901","2305","VST Technologies","0002","2","SigmaDrive Adapter (TPP)"
"0906","2310","Faraday Technology Corp.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"0908","2312","Siemens AG","01f4","500","SIMATIC NET CP 5711"
"0908","2312","Siemens AG","01fe","510","SIMATIC NET PC Adapter A2"
"0908","2312","Siemens AG","04b1","1201","MediSET"
"0908","2312","Siemens AG","04b2","1202","NC interface"
"0908","2312","Siemens AG","04b3","1203","keyboard front panel Cockpit"
"0908","2312","Siemens AG","04b4","1204","SCR_CCID"
"0908","2312","Siemens AG","2701","9985","ShenZhen SANZHAI Technology Co.,Ltd Spy Pen VGA"
"0909","2313","Audio-Technica Corp.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"090a","2314","Trumpion Microelectronics, Inc.","1001","4097","T33520 Flash Card Controller"
"090a","2314","Trumpion Microelectronics, Inc.","1100","4352","Comotron C3310 MP3 player"
"090a","2314","Trumpion Microelectronics, Inc.","1200","4608","MP3 player"
"090a","2314","Trumpion Microelectronics, Inc.","1540","5440","Digitex Container Flash Disk"
"090b","2315","Neurosmith","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","0371","881","Silicon Motion SM371 Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","0373","883","Silicon Motion Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","037a","890","Silicon Motion Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","037b","891","Silicon Motion Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","037c","892","300k Pixel Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","1000","4096","Flash Drive"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","1132","4402","5-in-1 Card Reader"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","337b","13179","Silicon Motion Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","3710","14096","Silicon Motion Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","3720","14112","Silicon Motion Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","37bc","14268","HP Webcam-101 Integrated Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","37c0","14272","Silicon Motion Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","6000","24576","SD/SDHC Card Reader (SG365 / FlexiDrive XC+)"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","6200","25088","microSD card reader"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","71b3","29107","SM731 Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","837b","33659","Silicon Motion Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","937b","37755","Silicon Motion Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","b370","45936","Silicon Motion SM370 Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","b371","45937","Silicon Motion SM371 Camera"
"090c","2316","Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)","f37d","62333","Endoscope camera"
"090d","2317","Multiport Computer Vertriebs GmbH","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"090e","2318","Shining Technology, Inc.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"090f","2319","Fujitsu Devices, Inc.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"0910","2320","Alation Systems, Inc.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"0911","2321","Philips Speech Processing","149a","5274","SpeechMike II Pro Plus LFH5276"
"0911","2321","Philips Speech Processing","2512","9490","SpeechMike Pro"
"0912","2322","Voquette, Inc.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"0915","2325","GlobeSpan, Inc.","0001","1","DSL Modem"
"0915","2325","GlobeSpan, Inc.","0002","2","ADSL ATM Modem"
"0915","2325","GlobeSpan, Inc.","0005","5","LAN Modem"
"0915","2325","GlobeSpan, Inc.","2000","8192","802.11 Adapter"
"0915","2325","GlobeSpan, Inc.","2002","8194","802.11 Adapter"
"0915","2325","GlobeSpan, Inc.","8000","32768","ADSL LAN Modem"
"0915","2325","GlobeSpan, Inc.","8005","32773","DSL-302G Modem"
"0915","2325","GlobeSpan, Inc.","8101","33025","ADSL WAN Modem"
"0915","2325","GlobeSpan, Inc.","8102","33026","DSL-200 ADSL Modem"
"0915","2325","GlobeSpan, Inc.","8103","33027","DSL-200 ADSL Modem"
"0915","2325","GlobeSpan, Inc.","8104","33028","DSL-200 Modem"
